,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
223,5.0,5.0,5.0,224,33,5,Verse 2,10,69,1,1,1,[224],"[('5.0', 'CD')]",DET,POSITIVE,0.9945,In my 5.0, in my 5.0,POSITIVE,0.9188,0.9188,42,0.6268656716417911,0.9945,140,0.7567567567567568,-11.400048,-9.039281
224,With,With,with,225,34,5,Verse 2,11,70,7,7,7,"[20, 162, 207, 225, 299, 304, 489]","[('with', 'IN')]",PREP,POSITIVE,0.9826,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.9826,102,0.5513513513513514,16.027512,4.3497515
225,the,the,the,226,34,5,Verse 2,11,71,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.9636,83,0.4486486486486487,11.195556,-3.1368704
226,rag-top,rag-top,rag-top,227,34,5,Verse 2,11,72,1,1,1,[227],"[('rag-top', 'NN')]",N,NEGATIVE,0.9854,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,-0.9854,28,0.15135135135135136,-15.266174,-7.992315
227,down,down,down,228,34,5,Verse 2,11,73,1,1,1,[228],"[('down', 'RB')]",ADV,NEGATIVE,0.9997,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,-0.9997,0,0.0,0.9806556,-3.62499
228,so,so,so,229,34,5,Verse 2,11,74,3,3,3,"[229, 274, 505]","[('so', 'RB')]",ADV,POSITIVE,0.913,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.913,72,0.3891891891891892,14.92809,13.283465
229,my,my,my,230,34,5,Verse 2,11,75,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.9935,134,0.7243243243243244,0.8199972,-7.90378
230,hair,hair,hair,231,34,5,Verse 2,11,76,1,1,1,[231],"[('hair', 'NN')]",N,POSITIVE,0.9985,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.9985,171,0.9243243243243243,-16.372974,-3.5242195
231,can,can,can,232,34,5,Verse 2,11,77,2,2,2,"[232, 466]","[('can', 'MD')]",V,POSITIVE,0.9985,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,0.9985,171,0.9243243243243243,25.447845,8.541737
232,blow,blow,blow,233,34,5,Verse 2,11,78,1,1,1,[233],"[('blow', 'NN')]",N,NEGATIVE,0.9923,With the rag-top down so my hair can blow, with the rag-top down so my hair can blow,NEGATIVE,0.9945,-0.9945,18,0.26865671641791045,-0.9923,23,0.12432432432432433,-1.9210047,4.343912
233,The,The,the,234,35,5,Verse 2,12,79,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9636,83,0.4486486486486487,13.230194,-2.7983027
234,girlies,girlies,girlies,235,35,5,Verse 2,12,80,1,1,1,[235],"[('girlies', 'NNS')]",N,POSITIVE,0.9717,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9717,90,0.4864864864864865,-16.497692,-10.52754
235,on,on,on,236,35,5,Verse 2,12,81,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.987,112,0.6054054054054054,19.586187,3.4014406
236,standby,standby,standby,237,35,5,Verse 2,12,82,1,1,1,[237],"[('standby', 'NN')]",N,POSITIVE,0.9961,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9961,150,0.8108108108108109,-20.374472,-5.0798783
237,waving,waving,waving,238,35,5,Verse 2,12,83,1,1,1,[238],"[('waving', 'VBG')]",V,POSITIVE,0.9984,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9984,170,0.918918918918919,0.29809773,2.9197934
238,just,just,just,239,35,5,Verse 2,12,84,3,3,3,"[239, 248, 431]","[('just', 'RB')]",ADV,POSITIVE,0.8226,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.8226,66,0.3567567567567568,10.127533,10.456681
239,to,to,to,240,35,5,Verse 2,12,85,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9653,85,0.4594594594594595,29.284203,21.001175
240,say,say,say,241,35,5,Verse 2,12,86,2,2,2,"[241, 509]","[('say', 'VB')]",V,POSITIVE,0.9529,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9529,79,0.42702702702702705,1.0204748,8.6314745
241,hi,hi,hi,242,35,5,Verse 2,12,87,1,1,1,[242],"[('hi', 'NN')]",N,POSITIVE,0.9983,The girlies on standby waving just to say hi, the girlies on standby waving just to say hi,POSITIVE,0.999,0.999,62,0.9253731343283582,0.9983,169,0.9135135135135135,-0.603598,-7.497743
242,“Did,“Did,“did,243,36,5,Verse 2,13,88,1,1,1,[243],"[('“', 'NN'), ('did', 'VBD')]",MULT,POSITIVE,0.9928,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.9928,130,0.7027027027027027,26.820692,-0.5333524
243,you,you,you,244,36,5,Verse 2,13,89,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.9991,177,0.9567567567567568,3.4745073,-14.535116
244,stop?”,stop?”,stop?”,245,36,5,Verse 2,13,90,1,1,1,[245],"[('stop', 'VB'), ('”', 'NN')]",MULT,NEGATIVE,0.9991,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,-0.9991,6,0.032432432432432434,-3.7752314,-12.864663
245,"No,",No,no,246,36,5,Verse 2,13,91,2,2,2,"[179, 246]","[('no', 'DT')]",DET,NEGATIVE,0.9964,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,-0.9964,18,0.0972972972972973,-9.892322,16.72769
246,I,I,I,247,36,5,Verse 2,13,92,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.9797,98,0.5297297297297298,8.683663,-9.961719
247,just,just,just,248,36,5,Verse 2,13,93,3,3,3,"[239, 248, 431]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.8226,66,0.3567567567567568,10.127528,10.456676
248,drove,drove,drove,249,36,5,Verse 2,13,94,1,1,1,[249],"[('drove', 'NN')]",N,POSITIVE,0.9878,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.9878,114,0.6162162162162163,-0.3608299,0.69051206
249,by,by,by,250,36,5,Verse 2,13,95,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,"“Did you stop?” No, I just drove by", “did you stop?” no I just drove by,NEGATIVE,0.9933,-0.9933,20,0.29850746268656714,0.9123,71,0.3837837837837838,29.32618,6.034201
250,Kept,Kept,kept,251,37,5,Verse 2,14,96,1,1,1,[251],"[('kept', 'NN')]",N,POSITIVE,0.9981,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.9981,167,0.9027027027027027,1.8845204,1.5792718
251,on,on,on,252,37,5,Verse 2,14,97,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.987,112,0.6054054054054054,19.377033,3.209114
252,pursuing,pursuing,pursuing,253,37,5,Verse 2,14,98,1,1,1,[253],"[('pursuing', 'VBG')]",V,POSITIVE,0.9976,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.9976,162,0.8756756756756757,4.4601426,2.3567262
253,to,to,to,254,37,5,Verse 2,14,99,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.9653,85,0.4594594594594595,29.514988,20.622808
254,the,the,the,255,37,5,Verse 2,14,100,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.9636,83,0.4486486486486487,12.173523,-3.3844435
255,next,next,next,256,37,5,Verse 2,14,101,2,2,2,"[256, 267]","[('next', 'JJ')]",ADJ,POSITIVE,0.9865,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,0.9865,109,0.5891891891891892,-24.180079,-16.178879
256,stop,stop,stop,257,37,5,Verse 2,14,102,2,2,2,"[13, 257]","[('stop', 'NN')]",N,NEGATIVE,0.9995,Kept on pursuing to the next stop, kept on pursuing to the next stop,NEGATIVE,0.8884,-0.8884,31,0.4626865671641791,-0.9995,2,0.010810810810810811,-2.569041,9.329573
257,I,I,I,258,38,5,Verse 2,15,103,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9797,98,0.5297297297297298,8.9926,-9.57916
258,busted,busted,busted,259,38,5,Verse 2,15,104,1,1,1,[259],"[('busted', 'VBN')]",V,NEGATIVE,0.999,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,-0.999,7,0.03783783783783784,-5.836229,3.2158158
259,a,a,a,260,38,5,Verse 2,15,105,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9873,113,0.6108108108108108,33.45176,11.819734
260,left,left,left,261,38,5,Verse 2,15,106,1,1,1,[261],"[('left', 'NN')]",N,NEGATIVE,0.9996,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,-0.9996,1,0.005405405405405406,2.8512683,-1.0774816
261,and,and,and,262,38,5,Verse 2,15,107,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9708,89,0.4810810810810811,27.086868,-7.1621985
262,I'm,I'm,I'm,263,38,5,Verse 2,15,108,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9981,167,0.9027027027027027,12.773094,-19.749298
263,heading,heading,heading,264,38,5,Verse 2,15,109,1,1,1,[264],"[('heading', 'VBG')]",V,POSITIVE,0.9957,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9957,147,0.7945945945945946,-3.0316844,2.0296347
264,to,to,to,265,38,5,Verse 2,15,110,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9653,85,0.4594594594594595,28.303192,20.4508
265,the,the,the,266,38,5,Verse 2,15,111,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9636,83,0.4486486486486487,11.544068,-0.87678224
266,next,next,next,267,38,5,Verse 2,15,112,2,2,2,"[256, 267]","[('next', 'JJ')]",ADJ,POSITIVE,0.9865,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,0.9865,109,0.5891891891891892,-24.179888,-16.17885
267,block,block,block,268,38,5,Verse 2,15,113,2,2,2,"[268, 270]","[('block', 'NN')]",N,NEGATIVE,0.9992,I busted a left and I'm heading to the next block, I busted a left and I'm heading to the next block,NEGATIVE,0.9976,-0.9976,9,0.13432835820895522,-0.9992,5,0.02702702702702703,-10.549987,-3.5303576
268,The,The,the,269,39,5,Verse 2,16,114,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,The block was dead, the block was dead,NEGATIVE,0.9996,-0.9996,1,0.014925373134328358,0.9636,83,0.4486486486486487,11.531189,-0.2343656
269,block,block,block,270,39,5,Verse 2,16,115,2,2,2,"[268, 270]","[('block', 'NN')]",N,NEGATIVE,0.9992,The block was dead, the block was dead,NEGATIVE,0.9996,-0.9996,1,0.014925373134328358,-0.9992,5,0.02702702702702703,-10.549684,-3.5303564
270,was,was,was,271,39,5,Verse 2,16,116,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,The block was dead, the block was dead,NEGATIVE,0.9996,-0.9996,1,0.014925373134328358,0.7796,61,0.32972972972972975,26.61548,0.628489
271,dead,dead,dead,272,39,5,Verse 2,16,117,1,1,1,[272],"[('dead', 'JJ')]",ADJ,NEGATIVE,0.9995,The block was dead, the block was dead,NEGATIVE,0.9996,-0.9996,1,0.014925373134328358,-0.9995,2,0.010810810810810811,-27.36357,-13.537307
272,Yo,Yo,yo,273,40,5,Verse 2,17,118,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9966,154,0.8324324324324325,-5.396135,16.458054
273,so,so,so,274,40,5,Verse 2,17,119,3,3,3,"[229, 274, 505]","[('so', 'RB')]",ADV,POSITIVE,0.913,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.913,72,0.3891891891891892,14.92809,13.283449
274,I,I,I,275,40,5,Verse 2,17,120,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9797,98,0.5297297297297298,9.238066,-9.535174
275,continued,continued,continued,276,40,5,Verse 2,17,121,1,1,1,[276],"[('continued', 'JJ')]",ADJ,POSITIVE,0.9964,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9964,152,0.8216216216216217,2.080102,1.1878618
276,to,to,to,277,40,5,Verse 2,17,122,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9653,85,0.4594594594594595,28.3785,20.703306
277,A1A,A1A,a1a,278,40,5,Verse 2,17,123,1,1,1,[278],"[('a1a', 'NN')]",N,NEGATIVE,0.9249,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,-0.9249,40,0.21621621621621623,34.91461,11.843679
278,Beachfront,Beachfront,beachfront,279,40,5,Verse 2,17,124,1,1,1,[279],"[('beachfront', 'NN')]",N,POSITIVE,0.9938,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9938,137,0.7405405405405405,-13.678936,-4.594406
279,Avenue,Avenue,avenue,280,40,5,Verse 2,17,125,1,1,1,[280],"[('avenue', 'NN')]",N,POSITIVE,0.9928,Yo so I continued to A1A Beachfront Avenue, yo so I continued to a1a beachfront avenue,NEGATIVE,0.9508,-0.9508,28,0.417910447761194,0.9928,130,0.7027027027027027,-12.300031,-2.9342415
280,Girls,Girls,girls,281,41,5,Verse 2,18,126,1,1,1,[281],"[('girls', 'NNS')]",N,POSITIVE,0.9866,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,0.9866,110,0.5945945945945946,-21.496798,-2.4878633
281,were,were,were,282,41,5,Verse 2,18,127,2,2,2,"[282, 337]","[('were', 'VBD')]",V,POSITIVE,0.7284,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,0.7284,57,0.3081081081081081,26.596867,1.5328394
282,hot,hot,hot,283,41,5,Verse 2,18,128,1,1,1,[283],"[('hot', 'JJ')]",ADJ,POSITIVE,0.9995,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,0.9995,181,0.9783783783783784,-29.520372,-12.040899
283,wearing,wearing,wearing,284,41,5,Verse 2,18,129,1,1,1,[284],"[('wearing', 'VBG')]",V,POSITIVE,0.9622,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,0.9622,82,0.44324324324324327,2.422612,3.9437792
284,less,less,less,285,41,5,Verse 2,18,130,2,2,2,"[97, 285]","[('less', 'RBR')]",ADV,NEGATIVE,0.994,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,-0.994,22,0.11891891891891893,-21.156397,8.329052
285,than,than,than,286,41,5,Verse 2,18,131,2,2,2,"[98, 286]","[('than', 'IN')]",PREP,POSITIVE,0.9804,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,0.9804,100,0.5405405405405406,17.084047,-2.9383998
286,bikinis,bikinis,bikinis,287,41,5,Verse 2,18,132,1,1,1,[287],"[('bikinis', 'NN')]",N,NEGATIVE,0.6494,Girls were hot wearing less than bikinis, girls were hot wearing less than bikinis,NEGATIVE,0.9565,-0.9565,25,0.373134328358209,-0.6494,50,0.2702702702702703,-15.465284,-7.8177204
287,Rockman,Rockman,rockman,288,42,5,Verse 2,19,133,1,1,1,[288],"[('rockman', 'NN')]",N,POSITIVE,0.9975,Rockman lovers driving Lamborghinis, rockman lovers driving lamborghinis,POSITIVE,0.9966,0.9966,55,0.8208955223880597,0.9975,161,0.8702702702702703,-16.70005,-9.90106
288,lovers,lovers,lovers,289,42,5,Verse 2,19,134,1,1,1,[289],"[('lovers', 'NNS')]",N,POSITIVE,0.9999,Rockman lovers driving Lamborghinis, rockman lovers driving lamborghinis,POSITIVE,0.9966,0.9966,55,0.8208955223880597,0.9999,185,1.0,-10.334379,6.797827
289,driving,driving,driving,290,42,5,Verse 2,19,135,1,1,1,[290],"[('driving', 'VBG')]",V,POSITIVE,0.9972,Rockman lovers driving Lamborghinis, rockman lovers driving lamborghinis,POSITIVE,0.9966,0.9966,55,0.8208955223880597,0.9972,159,0.8594594594594595,-17.452557,-5.951493
290,Lamborghinis,Lamborghinis,lamborghinis,291,42,5,Verse 2,19,136,1,1,1,[291],"[('lamborghinis', 'NN')]",N,POSITIVE,0.8956,Rockman lovers driving Lamborghinis, rockman lovers driving lamborghinis,POSITIVE,0.9966,0.9966,55,0.8208955223880597,0.8956,69,0.372972972972973,-16.21962,-8.266374
291,Jealous,Jealous,jealous,292,43,5,Verse 2,20,137,1,1,1,[292],"[('jealous', 'JJ')]",ADJ,NEGATIVE,0.9989,Jealous 'cause I'm out getting mine, jealous 'cause I'm out getting mine,NEGATIVE,0.9289,-0.9289,29,0.43283582089552236,-0.9989,8,0.043243243243243246,-6.555767,3.6524732
292,'cause,'cause,'cause,293,43,5,Verse 2,20,138,3,3,3,"[293, 422, 455]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,Jealous 'cause I'm out getting mine, jealous 'cause I'm out getting mine,NEGATIVE,0.9289,-0.9289,29,0.43283582089552236,0.9987,173,0.9351351351351351,-10.25632,-18.816626
293,I'm,I'm,I'm,294,43,5,Verse 2,20,139,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,Jealous 'cause I'm out getting mine, jealous 'cause I'm out getting mine,NEGATIVE,0.9289,-0.9289,29,0.43283582089552236,0.9981,167,0.9027027027027027,12.7731085,-19.749323
294,out,out,out,295,43,5,Verse 2,20,140,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Jealous 'cause I'm out getting mine, jealous 'cause I'm out getting mine,NEGATIVE,0.9289,-0.9289,29,0.43283582089552236,-0.9803,30,0.16216216216216217,1.9072365,-1.9824256
